               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.045473,            0.042223,            0.016484,             0.28612,             0.18594,             0.16569,            0.070209,            0.053502,            0.016901,            0.038071,           0.0036244,           0.0036244,           0.0036244
                 163,            0.044726,            0.040985,             0.01741,             0.35152,             0.22859,             0.21057,            0.096917,            0.054572,            0.016536,            0.035458,           0.0035848,           0.0035848,           0.0035848
                 164,            0.044848,            0.041217,            0.016929,             0.32998,             0.23819,             0.22806,             0.10793,            0.054776,            0.016748,            0.034714,           0.0035452,           0.0035452,           0.0035452
                 165,            0.045593,            0.041029,            0.016685,             0.39501,             0.20752,             0.19334,            0.087463,            0.055096,            0.017471,            0.036438,           0.0035056,           0.0035056,           0.0035056
                 166,            0.045309,            0.040821,            0.016976,              0.3755,              0.1691,             0.18071,            0.083298,             0.05359,            0.017476,            0.037888,            0.003466,            0.003466,            0.003466
                 167,            0.046663,            0.041484,            0.015698,             0.46195,              0.1891,             0.23901,             0.10932,            0.054119,             0.01692,            0.035625,           0.0034264,           0.0034264,           0.0034264
                 168,            0.044589,             0.04221,            0.014796,             0.24962,             0.27856,             0.19379,            0.082938,            0.052673,            0.017255,            0.036453,           0.0033868,           0.0033868,           0.0033868
                 169,            0.044203,            0.040616,            0.016331,             0.26542,             0.17382,             0.15211,            0.076621,            0.053548,            0.017049,             0.04047,           0.0033472,           0.0033472,           0.0033472
                 170,             0.04451,               0.041,            0.015486,             0.38863,              0.2263,             0.19339,            0.089662,            0.054605,            0.017157,            0.039326,           0.0033076,           0.0033076,           0.0033076
                 171,            0.045079,            0.041874,            0.014046,             0.28642,             0.24734,             0.18914,            0.086555,            0.054937,            0.017035,            0.041744,            0.003268,            0.003268,            0.003268
                 172,            0.044461,            0.040229,            0.014758,             0.43892,             0.15725,             0.15792,            0.079549,            0.054095,            0.017055,            0.039368,           0.0032284,           0.0032284,           0.0032284
                 173,            0.044534,            0.041687,            0.015126,             0.26761,             0.27981,             0.17871,            0.077208,            0.053332,            0.017345,            0.036926,           0.0031888,           0.0031888,           0.0031888
                 174,            0.044722,            0.039971,            0.016512,             0.38985,             0.24331,             0.22607,             0.10507,            0.054679,            0.017017,            0.043064,           0.0031492,           0.0031492,           0.0031492
                 175,            0.044263,            0.041633,            0.016076,             0.25208,             0.27621,             0.17425,            0.080369,            0.052653,            0.016689,            0.040497,           0.0031096,           0.0031096,           0.0031096
                 176,             0.04528,            0.040302,            0.016053,             0.34364,             0.16989,             0.15084,            0.070194,            0.053844,            0.016743,            0.042973,             0.00307,             0.00307,             0.00307
                 177,            0.044071,            0.039934,             0.01516,             0.29794,             0.23966,             0.16027,            0.076617,            0.053686,            0.017255,            0.039421,           0.0030304,           0.0030304,           0.0030304
                 178,            0.044348,            0.039263,            0.016302,             0.22356,             0.22637,             0.14668,             0.06863,            0.052989,            0.016716,            0.036694,           0.0029908,           0.0029908,           0.0029908
                 179,            0.044899,            0.040976,            0.015297,             0.24432,             0.29094,             0.19705,            0.091637,            0.053477,            0.016621,            0.036308,           0.0029512,           0.0029512,           0.0029512
                 180,            0.044078,            0.040929,            0.014986,             0.25576,             0.23515,             0.18617,            0.084059,            0.052506,            0.016819,            0.038685,           0.0029116,           0.0029116,           0.0029116
                 181,            0.044499,             0.04106,            0.015432,             0.59276,             0.19487,             0.26137,             0.12406,            0.053472,            0.016561,            0.036686,            0.002872,            0.002872,            0.002872
                 182,            0.044069,             0.04197,            0.013871,             0.48609,             0.17797,             0.21789,              0.1118,            0.054269,            0.017197,            0.036217,           0.0028324,           0.0028324,           0.0028324
                 183,            0.043586,            0.040065,            0.015144,             0.34292,             0.24874,             0.18231,            0.074844,             0.05537,            0.017045,            0.035686,           0.0027928,           0.0027928,           0.0027928
                 184,            0.044898,            0.040993,            0.014911,              0.4316,              0.2234,             0.22929,             0.10277,            0.055782,            0.017197,            0.037819,           0.0027532,           0.0027532,           0.0027532
                 185,            0.044231,            0.040753,            0.013578,             0.29222,             0.21026,             0.17308,            0.082982,            0.055067,             0.01678,            0.038185,           0.0027136,           0.0027136,           0.0027136
                 186,            0.044567,            0.041714,            0.014635,             0.32194,             0.25921,             0.22444,             0.10249,            0.054281,             0.01691,            0.037655,            0.002674,            0.002674,            0.002674
                 187,            0.043456,            0.039325,            0.012774,             0.65404,             0.19202,             0.22451,            0.094472,            0.052952,            0.016905,             0.03849,           0.0026344,           0.0026344,           0.0026344
                 188,            0.043661,            0.040693,            0.014301,             0.36147,              0.2303,             0.22876,             0.10463,            0.054802,            0.016975,            0.036827,           0.0025948,           0.0025948,           0.0025948
                 189,            0.043823,            0.039714,            0.013475,             0.33756,             0.27473,             0.21068,            0.094887,            0.054111,            0.016801,             0.03627,           0.0025552,           0.0025552,           0.0025552
                 190,            0.044305,            0.040496,             0.01551,             0.26374,             0.24628,             0.16921,            0.078339,            0.052992,            0.017099,            0.038094,           0.0025156,           0.0025156,           0.0025156
                 191,            0.043604,            0.040972,             0.01518,             0.29212,             0.25575,             0.22159,            0.095835,            0.053539,            0.016993,             0.03669,            0.002476,            0.002476,            0.002476
                 192,            0.043981,            0.041688,            0.014328,             0.28839,             0.19521,             0.16944,            0.092798,            0.054281,            0.016965,            0.038467,           0.0024364,           0.0024364,           0.0024364
                 193,            0.043695,            0.039005,            0.014713,              0.2989,             0.19307,             0.17987,            0.083867,            0.052696,            0.017339,            0.036144,           0.0023968,           0.0023968,           0.0023968
                 194,            0.044016,            0.039114,            0.014064,             0.32656,             0.24495,              0.2265,               0.106,            0.053691,            0.017839,            0.036087,           0.0023572,           0.0023572,           0.0023572
                 195,            0.044111,            0.042055,             0.01352,             0.30203,             0.26312,             0.21349,             0.10736,            0.053046,            0.017294,            0.036053,           0.0023176,           0.0023176,           0.0023176
                 196,            0.042818,            0.040564,            0.014117,             0.47709,             0.27847,             0.26108,             0.11399,             0.05395,            0.016839,            0.036045,            0.002278,            0.002278,            0.002278
                 197,            0.043538,            0.039751,            0.013884,             0.33958,             0.26641,             0.23031,              0.1136,            0.052868,            0.016836,            0.038898,           0.0022384,           0.0022384,           0.0022384
                 198,            0.043344,            0.040528,            0.012411,             0.34918,             0.28407,             0.24382,             0.11143,            0.051789,            0.016962,            0.037086,           0.0021988,           0.0021988,           0.0021988
                 199,            0.041666,            0.037173,            0.014401,             0.34995,              0.2535,             0.22793,             0.10104,             0.05242,            0.017031,            0.036674,           0.0021592,           0.0021592,           0.0021592
                 200,            0.043255,            0.039145,            0.013262,             0.28942,             0.17596,             0.14863,            0.070018,            0.052982,            0.016984,            0.040138,           0.0021196,           0.0021196,           0.0021196
                 201,            0.042367,            0.038967,            0.013248,             0.30238,             0.25891,             0.19957,            0.094373,            0.052994,            0.017397,            0.036812,             0.00208,             0.00208,             0.00208
                 202,            0.043574,            0.038654,            0.013209,             0.29712,             0.27788,             0.23155,             0.10723,            0.052982,            0.017232,            0.037853,           0.0020404,           0.0020404,           0.0020404
                 203,            0.043368,            0.041022,              0.0132,             0.32058,             0.30472,             0.23158,            0.096017,             0.05155,            0.016923,             0.03648,           0.0020008,           0.0020008,           0.0020008
                 204,            0.042791,            0.037941,            0.013201,             0.35894,             0.25853,             0.23479,             0.10872,            0.051839,             0.01647,            0.038258,           0.0019612,           0.0019612,           0.0019612
                 205,            0.042408,            0.038923,            0.013184,             0.39177,             0.22366,             0.21794,             0.10565,             0.05134,            0.016758,             0.04047,           0.0019216,           0.0019216,           0.0019216
                 206,            0.042655,             0.03899,            0.012749,             0.35307,             0.22003,             0.20062,            0.089552,            0.051787,            0.017202,            0.042282,            0.001882,            0.001882,            0.001882
                 207,            0.042794,            0.039098,            0.012839,             0.27268,             0.23546,             0.20492,            0.093084,            0.050851,            0.017303,            0.040531,           0.0018424,           0.0018424,           0.0018424
                 208,            0.042499,            0.039218,            0.012883,             0.43443,             0.20087,             0.21809,             0.10297,            0.051102,            0.017128,            0.041267,           0.0018028,           0.0018028,           0.0018028
                 209,            0.042547,            0.039628,            0.012808,             0.31967,             0.19239,             0.19339,             0.10072,            0.051499,            0.016973,            0.038303,           0.0017632,           0.0017632,           0.0017632
                 210,            0.042244,             0.03891,            0.012916,             0.33943,             0.23111,             0.23378,             0.10584,            0.051775,            0.017273,            0.035976,           0.0017236,           0.0017236,           0.0017236
                 211,            0.042472,            0.038841,            0.013018,             0.38706,             0.23511,             0.23494,             0.10869,            0.052639,            0.017535,            0.036537,            0.001684,            0.001684,            0.001684
                 212,             0.04226,            0.038941,            0.012259,             0.40541,             0.21538,             0.23807,             0.10759,            0.053177,            0.017189,            0.035118,           0.0016444,           0.0016444,           0.0016444
                 213,             0.04229,            0.038285,            0.013266,             0.39925,             0.26269,             0.26077,             0.12534,            0.054028,            0.017335,            0.037239,           0.0016048,           0.0016048,           0.0016048
                 214,            0.042438,            0.039457,            0.013031,             0.30435,             0.27058,             0.22716,             0.10773,             0.05328,             0.01727,            0.038029,           0.0015652,           0.0015652,           0.0015652
                 215,            0.042199,            0.039335,            0.012377,             0.29551,             0.23244,             0.22011,              0.1087,            0.052684,            0.016897,            0.038395,           0.0015256,           0.0015256,           0.0015256
                 216,            0.042353,            0.037229,            0.012099,             0.32653,             0.24676,             0.21605,            0.091772,            0.052332,            0.016962,            0.038754,            0.001486,            0.001486,            0.001486
                 217,            0.040959,            0.037208,            0.012253,             0.45681,             0.22641,             0.23133,              0.1123,            0.052917,            0.017271,            0.038494,           0.0014464,           0.0014464,           0.0014464
                 218,            0.041716,            0.038322,            0.011509,             0.41127,             0.23362,             0.23087,             0.10616,            0.051475,            0.017356,            0.038219,           0.0014068,           0.0014068,           0.0014068
                 219,            0.041367,            0.038234,            0.011677,             0.32568,             0.23938,             0.22594,             0.10807,             0.05234,            0.017424,            0.038094,           0.0013672,           0.0013672,           0.0013672
                 220,            0.040938,            0.036996,            0.012317,             0.32461,             0.25374,             0.23493,             0.10829,            0.051721,            0.017136,            0.038597,           0.0013276,           0.0013276,           0.0013276
                 221,            0.041628,            0.037739,            0.012511,              0.3833,             0.22352,             0.23389,             0.10979,            0.053701,            0.017211,            0.036133,            0.001288,            0.001288,            0.001288
                 222,            0.041737,            0.038206,            0.012503,             0.29703,             0.18504,             0.18538,            0.081039,            0.051256,            0.017416,            0.037952,           0.0012484,           0.0012484,           0.0012484
                 223,            0.040886,            0.039735,            0.011602,             0.39313,             0.22745,              0.2204,             0.10361,            0.052466,            0.017164,             0.03867,           0.0012088,           0.0012088,           0.0012088
                 224,            0.041492,            0.038984,            0.012181,              0.3395,             0.23299,             0.22202,             0.10176,             0.05286,            0.016904,            0.036461,           0.0011692,           0.0011692,           0.0011692
                 225,            0.041274,            0.038934,             0.01103,              0.2885,             0.22928,             0.20844,             0.10275,            0.053192,            0.017109,            0.036552,           0.0011296,           0.0011296,           0.0011296
                 226,            0.041341,            0.039452,            0.011472,             0.30678,             0.24641,             0.18419,            0.091211,            0.052381,            0.017536,            0.036907,             0.00109,             0.00109,             0.00109
                 227,            0.042039,            0.039069,            0.011822,             0.30718,             0.25281,             0.20361,            0.099844,            0.051523,            0.017675,            0.039326,           0.0010504,           0.0010504,           0.0010504
                 228,             0.04141,            0.036444,            0.011418,             0.27437,             0.22202,             0.20781,            0.098328,            0.052073,            0.017433,            0.037212,           0.0010108,           0.0010108,           0.0010108
                 229,            0.040952,            0.039214,            0.012261,             0.33562,             0.25714,             0.23571,             0.10322,             0.05369,             0.01735,            0.036613,           0.0009712,           0.0009712,           0.0009712
                 230,             0.04113,            0.038764,            0.010602,             0.34658,              0.2253,             0.20571,            0.093389,            0.053087,            0.017015,            0.035908,           0.0009316,           0.0009316,           0.0009316
                 231,            0.041163,            0.038528,            0.010786,             0.37227,             0.25825,             0.23708,              0.1027,            0.053856,            0.017247,             0.03653,            0.000892,            0.000892,            0.000892
                 232,            0.041631,            0.038529,            0.011051,             0.27986,             0.25438,             0.22019,             0.10311,             0.05334,            0.017166,              0.0373,           0.0008524,           0.0008524,           0.0008524
                 233,            0.041453,             0.03719,            0.012309,               0.271,             0.26082,             0.20944,            0.097688,            0.054622,            0.017114,            0.036163,           0.0008128,           0.0008128,           0.0008128
                 234,            0.041064,            0.038933,            0.011308,             0.39877,             0.26808,             0.21901,             0.10312,            0.054001,             0.01743,            0.037182,           0.0007732,           0.0007732,           0.0007732
                 235,            0.040686,            0.037382,            0.010383,             0.44812,              0.2592,             0.22589,             0.10561,            0.053434,            0.017551,            0.036827,           0.0007336,           0.0007336,           0.0007336
                 236,            0.041119,            0.036668,            0.010856,             0.33777,             0.20959,              0.2114,            0.099811,            0.052403,            0.017566,            0.037819,            0.000694,            0.000694,            0.000694
                 237,             0.04121,            0.036124,            0.013114,             0.35068,             0.25373,             0.19988,            0.099414,            0.053231,            0.017312,             0.03664,           0.0006544,           0.0006544,           0.0006544
                 238,            0.039857,            0.037288,            0.011119,             0.31613,             0.25817,             0.19665,            0.096071,            0.052272,            0.017366,            0.037781,           0.0006148,           0.0006148,           0.0006148
                 239,            0.041122,            0.037706,            0.010446,             0.30941,             0.28792,             0.19721,             0.09325,            0.051927,            0.017401,             0.03867,           0.0005752,           0.0005752,           0.0005752
                 240,            0.040297,            0.037108,            0.011525,             0.26146,              0.2616,             0.19988,            0.089068,            0.051919,             0.01745,            0.039433,           0.0005356,           0.0005356,           0.0005356
                 241,            0.040818,            0.036282,            0.011335,              0.2883,             0.27158,             0.20249,            0.092182,             0.05285,            0.017372,            0.039726,            0.000496,            0.000496,            0.000496
                 242,            0.040822,            0.037487,            0.011913,             0.24993,             0.25499,             0.20867,            0.095882,             0.05294,            0.017348,              0.0387,           0.0004564,           0.0004564,           0.0004564
                 243,            0.040928,            0.036912,            0.011075,             0.31353,             0.24909,             0.22322,             0.10859,            0.052868,            0.017455,            0.038433,           0.0004168,           0.0004168,           0.0004168
                 244,            0.039674,            0.038294,             0.01017,             0.29273,             0.27033,              0.2185,             0.10446,            0.052423,            0.017508,            0.038418,           0.0003772,           0.0003772,           0.0003772
                 245,            0.041832,            0.038705,            0.010147,             0.27168,             0.22081,              0.1897,            0.096341,             0.05217,            0.017446,            0.038239,           0.0003376,           0.0003376,           0.0003376
                 246,            0.040991,            0.036105,            0.011824,              0.3303,             0.24652,             0.22546,             0.10297,            0.052259,            0.017453,             0.03973,            0.000298,            0.000298,            0.000298
                 247,            0.040783,            0.036721,            0.010937,             0.37309,             0.28576,             0.22834,             0.10913,            0.051657,            0.017341,             0.03915,           0.0002584,           0.0002584,           0.0002584
                 248,            0.039691,            0.037647,            0.011294,             0.32883,             0.27492,             0.22349,             0.10703,            0.051599,            0.017381,            0.037933,           0.0002188,           0.0002188,           0.0002188
                 249,            0.039945,            0.035866,             0.01101,             0.31587,             0.28371,             0.22967,             0.10842,            0.051398,            0.017425,            0.038658,           0.0001792,           0.0001792,           0.0001792
